Generation,Season,Paradigm,Year,NR,Group,Sex,EAT_E_%,EAT_I_%,EAT_TOT_%%,EAT_E_T,EAT_I_T,EAT_TOT_T,Expl_E_BEF_Calc,Expl_I_BEF_Calc,EXPL_BEF,Expl_E_BEF_AFT_Nr,Expl_I_BEF_AFT_Nr,EXPL_TOT,Expl_E_BEF_AFT_T,Expl_I_BEF_AFT_T,Expl_TOT_T,Lat_Tot_Log,Lat_E_Log,Lat_I_Log,Box_E_BEF_Nr,Box_I_BEF_Nr,Box_E_I_BEF_Nr,Box_REP_E_BEF_Nr,Box_REP_I_BEF_Nr,Box_REP_E_I_BEF_Nr,Expl_REP_E_BEF_Calc_T,Expl_REP_I_BEF_Calc_T,Expl_REP_E_I_BEF_Calc_T,Expl_REP_E_BEF_AFT_Nr,Expl_REP_I_BEF_AFT_Nr,Expl_REP_TOT_Nr,Dir_Change_Nr,Circle_Nr,LOCO_TOT,Explored Area,Loco_BEF_NR,Expl_E_BEF_Ratio,Expl_E_TOT_Ratio,L_C_E,L_C_I,L_C,A_E,Expl_E_BEF_Loco_ratio,Expl_I_BEF_Loco_ratio,Expl_EI_BEF_Loco_ratio,Expl_E_TOT_Loco_ratio,Expl_I_TOT_Loco_ratio,Expl_E_I_TOT_Loco_ratio,Eff_Expl_E,Eff_Expl_I,Eff_Expl_EI,E_E,WM_ERROR_E,WM_ERROR_I,WM_ERROR_EI,WM_ERR_RW,id,EAT_E_%_2,EAT_I_%_2,EAT_TOT_%%_2,EAT_E_T_2,EAT_I_T_2,EAT_TOT_T_2,Expl_E_BEF_Calc_2,Expl_I_BEF_Calc_2,EXPL_BEF_2,Expl_E_BEF_AFT_Nr_2,Expl_I_BEF_AFT_Nr_2,EXPL_TOT_2,Expl_E_BEF_AFT_T_2,Expl_I_BEF_AFT_T_2,Expl_TOT_T_2,Lat_Tot_Log_2,Lat_E_Log_2,Lat_I_Log_2,Box_E_BEF_Nr_2,Box_I_BEF_Nr_2,Box_E_I_BEF_Nr_2,Box_REP_E_BEF_Nr_2,Box_REP_I_BEF_Nr_2,Box_REP_E_I_BEF_Nr_2,Expl_REP_E_BEF_Calc_T_2,Expl_REP_I_BEF_Calc_T_2,Expl_REP_E_I_BEF_Calc_T_2,Expl_REP_E_BEF_AFT_Nr_2,Expl_REP_I_BEF_AFT_Nr_2,Expl_REP_TOT_Nr_2,Dir_Change_Nr_2,Circle_Nr_2,LOCO_TOT_2,Explored Area_2,Expl_E_BEF_Ratio_2,Expl_E_TOT_Ratio_2,L_C_E_2,L_C_I_2,L_C_2,A_E_2,Expl_E_BEF_Loco_ratio_2,Expl_I_BEF_Loco_ratio_2,Expl_EI_BEF_Loco_ratio_2,Expl_E_TOT_Loco_ratio_2,Expl_I_TOT_Loco_ratio_2,Expl_E_I_TOT_Loco_ratio_2,Eff_Expl_E_2,Eff_Expl_I_2,Eff_Expl_EI_2,E_E_2,WM_ERROR_E_2,WM_ERROR_I_2,WM_ERROR_EI_2,WM_ERR_RW_2,EAT_I_%_3,EAT_TOT_%%_3,EAT_I_T_3,EAT_TOT_T_3,Expl_E_BEF_Calc_3,Expl_I_BEF_Calc_3,EXPL_BEF_3,Expl_E_BEF_AFT_Nr_3,Expl_I_BEF_AFT_Nr_3,EXPL_TOT_3,Expl_E_BEF_AFT_T_3,Expl_I_BEF_AFT_T_3,Expl_TOT_T_3,Lat_Tot_Log_3,Lat_E_Log_3,Lat_I_Log_3,Box_E_BEF_Nr_3,Box_I_BEF_Nr_3,Box_E_I_BEF_Nr_3,Box_REP_E_BEF_Nr_3,Box_REP_I_BEF_Nr_3,Box_REP_E_I_BEF_Nr_3,Expl_REP_E_BEF_Calc_T_3,Expl_REP_I_BEF_Calc_T_3,Expl_REP_E_I_BEF_Calc_T_3,Expl_REP_E_BEF_AFT_Nr_3,Expl_REP_I_BEF_AFT_Nr_3,Expl_REP_TOT_Nr_3,Dir_Change_Nr_3,Circle_Nr_3,LOCO_TOT_3,Explored Area_3,Expl_E_BEF_Ratio_3,Expl_E_TOT_Ratio_3,L_C_I_3,L_C_3,A_E_3,Expl_E_BEF_Loco_ratio_3,Expl_I_BEF_Loco_ratio_3,Expl_EI_BEF_Loco_ratio_3,Expl_E_TOT_Loco_ratio_3,Expl_I_TOT_Loco_ratio_3,Expl_E_I_TOT_Loco_ratio_3,Eff_Expl_I_3,Eff_Expl_EI_3,E_E_3,WM_ERROR_E_3,WM_ERROR_I_3,WM_ERROR_EI_3,WM_ERR_RW_3,WM_ERR_NRW_3,EAT_I_%_4,EAT_TOT_%%_4,EAT_I_T_4,EAT_TOT_T_4,Expl_E_BEF_Calc_4,Expl_I_BEF_Calc_4,EXPL_BEF_4,Expl_E_BEF_AFT_Nr_4,Expl_I_BEF_AFT_Nr_4,EXPL_TOT_4,Expl_E_BEF_AFT_T_4,Expl_I_BEF_AFT_T_4,Expl_TOT_T_4,Lat_Tot_Log_4,Lat_E_Log_4,Lat_I_Log_4,Box_E_BEF_Nr_4,Box_I_BEF_Nr_4,Box_E_I_BEF_Nr_4,Box_REP_E_BEF_Nr_4,Box_REP_I_BEF_Nr_4,Box_REP_E_I_BEF_Nr_4,Expl_REP_E_BEF_Calc_T_4,Expl_REP_I_BEF_Calc_T_4,Expl_REP_E_I_BEF_Calc_T_4,Expl_REP_E_BEF_AFT_Nr_4,Expl_REP_I_BEF_AFT_Nr_4,Expl_REP_TOT_Nr_4,Dir_Change_Nr_4,Circle_Nr_4,LOCO_TOT_4,Explored Area_4,Expl_E_BEF_Ratio_4,Expl_E_TOT_Ratio_4,L_C_I_4,L_C_4,A_E_4,Expl_E_BEF_Loco_ratio_4,Expl_I_BEF_Loco_ratio_4,Expl_EI_BEF_Loco_ratio_4,Expl_E_TOT_Loco_ratio_4,Expl_I_TOT_Loco_ratio_4,Expl_E_I_TOT_Loco_ratio_4,Eff_Expl_I_4,Eff_Expl_EI_4,E_E_4,WM_ERROR_E_4,WM_ERROR_I_4,WM_ERROR_EI_4,WM_ERR_RW_4,WM_ERR_NRW_4
2,Spring,1,1,73,Lisket,Male,87.5,37.5,62.5,300.0,300,300,11.0,7.0,18.0,11,7,18,10604,7900,18504,3.7737864449811935,4.350189849999334,3.7737864449811935,7,4,11,3,1,4,4.0,2.0,6.0,4,2,6,14.0,0.0,25,4,25,61.111111111111114,61.111111111111114,87.5,37.5,62.5,55.55555555555556,0.44,0.28,0.72,0.44,0.28,0.72,1.0,0.75,0.9090909090909091,0.9090909090909091,0.013333333333333334,0.01486988847583643,0.013333333333333334,0.013333333333333334,Lisket_73_2,100.0,100.0,100.0,226.0,269,269,25.650557620817843,20.074349442379184,45.72490706319702,25,22,47,18459,12955,31414,4.666546059031787,4.462981656726417,4.462981656726417,8,8,16,7,5,12,15.613382899628252,5.5762081784386615,21.189591078066915,14,5,19,19.0,0.0,27,4,56.09756097560975,53.191489361702125,132.7433628318584,111.52416356877323,111.52416356877323,39.02439024390244,1.15,0.9,2.05,0.9259259259259259,0.8148148148148148,1.7407407407407407,1.0,1.0,1.0,1.0,0.04460966542750929,0.04,0.07792207792207792,0.07792207792207792,100.0,100.0,300,300,28.0,35.0,63.0,28,35,63,20104,34626,54730,4.553166699496046,3.9782718416106353,3.9782718416106353,7,8,15,5,7,12,7.0,21.0,28.0,7,21,28,40.0,0.0,47,4,44.44444444444444,44.44444444444444,100.0,100.0,12.698412698412698,2.1538461538461537,2.6923076923076925,4.846153846153846,0.5957446808510638,0.7446808510638298,1.3404255319148937,1.0,0.5333333333333333,1.0,0.04,0.07792207792207792,0.04,0.07792207792207792,0.04,100.0,100.0,154,154,27.272727272727273,44.8051948051948,72.07792207792208,27,43,70,34924,53981,88905,4.648886700515306,4.650346384434088,4.648886700515306,7,8,15,0,8,8,0.0,21.428571428571427,21.428571428571427,1,19,20,37.0,0.0,50,4,37.83783783783784,38.57142857142857,194.80519480519482,194.80519480519482,21.62162162162162,0.6086956521739131,1.0,1.608695652173913,0.54,0.86,1.4,1.0,0.5333333333333333,1.0,0.05194805194805195,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667
2,Spring,1,1,74,Lisket,Male,62.5,50.0,56.25,300.0,300,300,15.0,8.0,23.0,15,8,23,30736,8716,39452,3.6886867242841235,4.186080086091452,3.6886867242841235,8,4,12,3,1,4,5.0,3.0,8.0,5,3,8,9.0,2.0,25,4,25,65.21739130434783,65.21739130434783,62.5,50.0,56.25,39.130434782608695,0.6,0.32,0.92,0.6,0.32,0.92,0.625,1.0,0.75,0.75,0.013333333333333334,0.013333333333333334,0.01384083044982699,0.01384083044982699,Lisket_74_2,87.5,62.5,75.0,300.0,300,300,13.0,12.0,25.0,13,12,25,15196,15698,30894,3.7653704802916486,4.755882474807094,3.7653704802916486,7,5,12,4,5,9,6.0,6.0,12.0,6,6,12,12.0,0.0,20,4,52.0,52.0,87.5,62.5,75.0,48.0,0.65,0.6,1.25,0.65,0.6,1.25,1.0,1.0,1.0,1.0,0.03,0.031141868512110725,0.0375,0.0375,100.0,100.0,289,289,20.761245674740483,34.2560553633218,55.017301038062286,21,33,54,21757,34489,56246,4.193569800322616,4.121953583545299,4.121953583545299,8,8,16,5,7,12,7.26643598615917,15.570934256055363,22.837370242214533,7,15,22,34.0,1.0,44,4,37.735849056603776,38.888888888888886,103.80622837370242,103.80622837370242,15.09433962264151,0.47619047619047616,0.7857142857142857,1.2619047619047619,0.4772727272727273,0.75,1.2272727272727273,1.0,0.5,1.0,0.04152249134948097,0.05,0.04,0.05,0.04,100.0,100.0,240,240,8.75,22.5,31.25,12,27,39,6601,19092,25693,5.144788966825882,4.978025220906136,4.978025220906136,3,8,11,0,8,8,0.0,11.25,11.25,0,10,10,21.0,0.0,24,4,28.0,30.76923076923077,125.0,125.0,32.0,0.7,1.8,2.5,0.5,1.125,1.625,1.0,0.7272727272727273,1.0,0.03333333333333333,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667
2,Spring,1,1,75,Lisket,Female,50.0,62.5,56.25,300.0,300,300,12.0,10.0,22.0,12,10,22,15172,14399,29571,3.9566005882131767,4.128205343962674,3.9566005882131767,7,7,14,3,2,5,4.0,3.0,7.0,4,3,7,7.0,4.0,27,4,27,54.54545454545455,54.54545454545455,50.0,62.5,56.25,40.90909090909091,0.4444444444444444,0.37037037037037035,0.8148148148148148,0.4444444444444444,0.37037037037037035,0.8148148148148148,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.016666666666666666,0.016666666666666666,0.03875968992248062,0.03875968992248062,Lisket_75_2,100.0,62.5,81.25,245.0,300,300,19.0,14.0,33.0,19,14,33,30349,14721,45070,4.911615641053059,5.049683089088249,4.911615641053059,8,5,13,8,2,10,10.0,2.0,12.0,10,2,12,19.0,1.0,25,4,57.57575757575758,57.57575757575758,122.44897959183673,62.5,81.25,39.39393939393939,0.76,0.56,1.32,0.76,0.56,1.32,1.0,1.0,1.0,1.0,0.03333333333333333,0.07751937984496124,0.06666666666666667,0.06666666666666667,100.0,100.0,129,129,20.930232558139537,34.883720930232556,55.81395348837209,17,23,40,13036,15542,28578,4.3579538945863385,3.711891549880579,3.711891549880579,5,8,13,0,5,5,0.0,13.953488372093023,13.953488372093023,1,7,8,25.0,3.0,43,4,37.5,42.5,232.5581395348837,232.5581395348837,33.333333333333336,0.4090909090909091,0.6818181818181818,1.0909090909090908,0.3953488372093023,0.5348837209302325,0.9302325581395349,1.0,0.6153846153846154,1.0,0.03875968992248062,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,100.0,100.0,150,150,50.0,64.0,114.0,45,54,99,22881,29851,52732,4.164590760190224,4.441192225277618,4.164590760190224,8,8,16,3,7,10,8.0,46.0,54.0,7,33,40,60.0,0.0,71,4,43.85964912280702,45.45454545454545,200.0,200.0,14.035087719298245,0.6944444444444444,0.8888888888888888,1.5833333333333333,0.6338028169014085,0.7605633802816901,1.3943661971830985,1.0,0.5,1.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
2,Spring,1,1,76,Lisket,Male,12.5,37.5,25.0,300.0,300,300,10.0,10.0,20.0,10,10,20,11584,16935,28519,4.469748400505167,4.313065354813511,4.313065354813511,5,7,12,3,3,6,4.0,3.0,7.0,4,3,7,8.0,0.0,18,4,18,50.0,50.0,12.5,37.5,25.0,20.0,0.5555555555555556,0.5555555555555556,1.1111111111111112,0.5555555555555556,0.5555555555555556,1.1111111111111112,0.2,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.02,0.02,0.02,0.02,Lisket_76_2,25.0,37.5,31.25,300.0,300,300,8.0,12.0,20.0,8,12,20,5424,15618,21042,4.317896266492956,4.122019172080031,4.122019172080031,4,6,10,4,3,7,4.0,5.0,9.0,4,5,9,8.0,2.0,20,4,40.0,40.0,25.0,37.5,31.25,25.0,0.4,0.6,1.0,0.4,0.6,1.0,0.5,0.5,0.5,0.5,0.023333333333333334,0.023333333333333334,0.044585987261146494,0.044585987261146494,87.5,87.5,300,300,23.0,31.0,54.0,23,31,54,27214,32055,59269,4.786140709854272,4.182528775278964,4.182528775278964,8,7,15,6,7,13,8.0,14.0,22.0,8,14,22,37.0,0.0,42,4,42.592592592592595,42.592592592592595,87.5,87.5,12.962962962962964,0.5476190476190477,0.7380952380952381,1.2857142857142858,0.5476190476190477,0.7380952380952381,1.2857142857142858,1.0,0.4666666666666667,1.0,0.043333333333333335,0.08280254777070063,0.043333333333333335,0.08280254777070063,0.043333333333333335,100.0,100.0,157,157,24.840764331210192,38.21656050955414,63.05732484076433,26,38,64,22237,34339,56576,4.649947891142217,4.277540455117431,4.277540455117431,5,8,13,0,7,7,0.0,19.10828025477707,19.10828025477707,4,17,21,35.0,0.0,46,4,39.39393939393939,40.625,191.0828025477707,191.0828025477707,24.242424242424242,0.65,1.0,1.65,0.5652173913043478,0.8260869565217391,1.391304347826087,1.0,0.6153846153846154,1.0,0.044585987261146494,0.023333333333333334,0.026923076923076925,0.023333333333333334,0.026923076923076925
2,Spring,1,1,77,Lisket,Male,87.5,50.0,68.75,300.0,300,300,12.0,10.0,22.0,12,10,22,16198,15204,31402,3.711132072306842,4.501839469038946,3.711132072306842,7,5,12,3,3,6,3.0,5.0,8.0,3,5,8,9.0,2.0,26,4,26,54.54545454545455,54.54545454545455,87.5,50.0,68.75,50.0,0.46153846153846156,0.38461538461538464,0.8461538461538461,0.46153846153846156,0.38461538461538464,0.8461538461538461,1.0,0.8,0.9166666666666666,0.9166666666666666,0.02,0.023076923076923078,0.03314917127071823,0.03314917127071823,Lisket_77_2,100.0,100.0,100.0,176.0,260,260,19.615384615384617,19.615384615384617,39.23076923076923,19,19,38,18968,21383,40351,4.843008407361,4.733822968858911,4.733822968858911,8,8,16,7,5,12,9.23076923076923,8.076923076923077,17.307692307692307,8,7,15,25.0,0.0,37,4,50.0,50.0,170.45454545454547,115.38461538461539,115.38461538461539,47.05882352941177,0.5862068965517241,0.5862068965517241,1.1724137931034482,0.5135135135135135,0.5135135135135135,1.027027027027027,1.0,1.0,1.0,1.0,0.046153846153846156,0.06629834254143646,0.07741935483870968,0.07741935483870968,100.0,100.0,181,181,46.408839779005525,43.0939226519337,89.50276243093923,33,40,73,20258,29051,49309,4.2729549448481725,4.472595569714741,4.2729549448481725,8,8,16,8,6,14,19.88950276243094,18.23204419889503,38.12154696132597,12,18,30,36.0,1.0,47,4,51.851851851851855,45.205479452054796,165.74585635359117,165.74585635359117,14.814814814814815,0.8235294117647058,0.7647058823529411,1.588235294117647,0.7021276595744681,0.851063829787234,1.553191489361702,1.0,0.5,1.0,0.07734806629834254,0.09032258064516129,0.04666666666666667,0.09032258064516129,0.04666666666666667,100.0,100.0,155,155,34.83870967741935,44.516129032258064,79.35483870967742,24,37,61,30617,43671,74288,4.421406475408415,4.1730988177662285,4.1730988177662285,7,8,15,2,7,9,5.806451612903226,27.096774193548388,32.903225806451616,3,18,21,38.0,0.0,43,4,43.90243902439025,39.34426229508197,193.5483870967742,193.5483870967742,19.51219512195122,0.8571428571428571,1.0952380952380953,1.9523809523809523,0.5581395348837209,0.8604651162790697,1.4186046511627908,1.0,0.5333333333333333,1.0,0.05806451612903226,0.03,0.03,0.03,0.03
2,Spring,1,1,78,Lisket,Male,37.5,62.5,50.0,300.0,300,300,13.0,9.0,22.0,13,9,22,18061,13351,31412,3.779668627207148,4.162295502772753,3.779668627207148,8,5,13,4,3,7,4.0,3.0,7.0,4,3,7,11.0,0.0,20,4,20,59.09090909090909,59.09090909090909,37.5,62.5,50.0,36.36363636363637,0.65,0.45,1.1,0.65,0.45,1.1,0.375,1.0,0.6153846153846154,0.6153846153846154,0.023333333333333334,0.023333333333333334,0.056910569105691054,0.056910569105691054,Lisket_78_2,100.0,50.0,75.0,265.0,300,300,18.0,19.0,37.0,18,19,37,18076,16419,34495,4.633205779494404,4.798201619416901,4.633205779494404,8,6,14,6,5,11,9.0,8.0,17.0,9,8,17,14.0,1.0,22,4,48.648648648648646,48.648648648648646,113.20754716981132,50.0,75.0,32.432432432432435,0.8181818181818182,0.8636363636363636,1.6818181818181819,0.8181818181818182,0.8636363636363636,1.6818181818181819,1.0,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.03666666666666667,0.08943089430894309,0.05583756345177665,0.05583756345177665,100.0,100.0,123,123,39.02439024390244,56.09756097560975,95.1219512195122,27,35,62,15955,22855,38810,4.203984244420126,3.916401303603876,3.916401303603876,6,8,14,2,7,9,7.317073170731708,26.829268292682926,34.146341463414636,4,15,19,38.0,1.0,55,4,41.02564102564103,43.54838709677419,243.90243902439025,243.90243902439025,20.512820512820515,0.64,0.92,1.56,0.4909090909090909,0.6363636363636364,1.1272727272727272,1.0,0.5714285714285714,1.0,0.07317073170731707,0.04568527918781726,0.03,0.04568527918781726,0.03,100.0,100.0,197,197,18.274111675126903,25.888324873096447,44.16243654822335,27,27,54,13210,23697,36907,4.850787097711307,4.284611182369772,4.284611182369772,6,8,14,0,8,8,0.0,16.751269035532996,16.751269035532996,1,12,13,34.0,0.0,37,4,41.37931034482759,50.0,152.28426395939087,152.28426395939087,27.586206896551722,0.8,1.1333333333333333,1.9333333333333333,0.7297297297297297,0.7297297297297297,1.4594594594594594,1.0,0.5714285714285714,1.0,0.04060913705583756,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667
2,Spring,1,1,79,Lisket,Female,37.5,37.5,37.5,300.0,300,300,8.0,13.0,21.0,8,13,21,9380,10020,19400,4.029789470831855,4.305501841464033,4.029789470831855,5,7,12,3,3,6,3.0,4.0,7.0,3,4,7,6.0,3.0,28,4,28,38.095238095238095,38.095238095238095,37.5,37.5,37.5,28.571428571428573,0.2857142857142857,0.4642857142857143,0.75,0.2857142857142857,0.4642857142857143,0.75,0.6,0.42857142857142855,0.5,0.5,0.02,0.02,0.029850746268656716,0.029850746268656716,Lisket_79_2,37.5,62.5,50.0,300.0,300,300,8.0,16.0,24.0,8,16,24,7870,12767,20637,4.909577422531094,5.039552912583547,4.909577422531094,6,7,13,1,5,6,2.0,9.0,11.0,2,9,11,7.0,0.0,11,4,33.333333333333336,33.333333333333336,37.5,62.5,50.0,33.333333333333336,0.7272727272727273,1.4545454545454546,2.1818181818181817,0.7272727272727273,1.4545454545454546,2.1818181818181817,0.5,0.7142857142857143,0.6153846153846154,0.6153846153846154,0.02,0.029850746268656716,0.033707865168539325,0.033707865168539325,100.0,100.0,201,201,44.776119402985074,59.701492537313435,104.4776119402985,30,40,70,19114,42914,62028,4.215373152783422,4.211173956728494,4.211173956728494,8,8,16,7,8,15,13.432835820895523,26.865671641791046,40.298507462686565,9,18,27,42.0,0.0,51,4,42.857142857142854,42.857142857142854,149.2537313432836,149.2537313432836,11.428571428571429,0.5882352941176471,0.7843137254901961,1.3725490196078431,0.5882352941176471,0.7843137254901961,1.3725490196078431,1.0,0.5,1.0,0.07462686567164178,0.08426966292134831,0.05,0.08426966292134831,0.05,100.0,100.0,178,178,37.07865168539326,62.359550561797754,99.43820224719101,22,37,59,10135,24414,34549,4.98219884459338,4.177421057483169,4.177421057483169,8,8,16,4,8,12,6.741573033707865,35.39325842696629,42.13483146067416,4,21,25,39.0,1.0,46,4,37.28813559322034,37.28813559322034,168.53932584269663,168.53932584269663,13.559322033898304,0.4782608695652174,0.8043478260869565,1.2826086956521738,0.4782608695652174,0.8043478260869565,1.2826086956521738,1.0,0.5,1.0,0.06741573033707865,0.04,0.04,0.04,0.04
2,Spring,1,1,80,Lisket,Female,87.5,50.0,68.75,300.0,300,300,10.0,7.0,17.0,10,7,17,11574,7084,18658,3.7401257369657306,5.224411329144432,3.7401257369657306,7,5,12,2,2,4,3.0,2.0,5.0,3,2,5,9.0,3.0,25,4,25,58.8235294117647,58.8235294117647,87.5,50.0,68.75,64.70588235294117,0.4,0.28,0.68,0.4,0.28,0.68,1.0,0.8,0.9166666666666666,0.9166666666666666,0.013333333333333334,0.013333333333333334,0.025477707006369428,0.025477707006369428,Lisket_80_2,100.0,100.0,100.0,201.0,300,300,18.0,12.0,30.0,18,12,30,8446,9362,17808,4.755020665632211,4.749844489333505,4.749844489333505,8,8,16,4,2,6,6.0,4.0,10.0,6,4,10,33.0,1.0,42,4,60.0,60.0,149.2537313432836,100.0,100.0,53.333333333333336,0.72,0.48,1.2,0.42857142857142855,0.2857142857142857,0.7142857142857143,1.0,1.0,1.0,1.0,0.02,0.03821656050955414,0.06976744186046512,0.06976744186046512,100.0,100.0,157,157,34.394904458598724,59.23566878980892,93.63057324840764,18,31,49,8173,23067,31240,4.271980930009406,4.282168778304642,4.271980930009406,8,8,16,3,8,11,5.732484076433121,36.30573248407644,42.038216560509554,3,19,22,39.0,0.0,54,4,36.734693877551024,36.734693877551024,191.0828025477707,191.0828025477707,16.3265306122449,0.3333333333333333,0.5740740740740741,0.9074074074074074,0.3333333333333333,0.5740740740740741,0.9074074074074074,1.0,0.5,1.0,0.07006369426751592,0.12790697674418605,0.03666666666666667,0.12790697674418605,0.03666666666666667,100.0,100.0,86,86,55.81395348837209,101.16279069767442,156.97674418604652,16,29,45,5405,22004,27409,4.5788683286660286,4.438225807604529,4.438225807604529,6,8,14,4,8,12,13.953488372093023,66.27906976744185,80.23255813953489,4,19,23,35.0,2.0,49,4,35.55555555555556,35.55555555555556,348.83720930232556,348.83720930232556,17.77777777777778,0.32653061224489793,0.5918367346938775,0.9183673469387755,0.32653061224489793,0.5918367346938775,0.9183673469387755,1.0,0.5714285714285714,1.0,0.13953488372093023,0.04,0.04,0.04,0.04
2,Spring,1,1,81,Lisket,Female,75.0,100.0,87.5,300.0,290,300,17.0,18.0,35.0,17,18,35,17011,15539,32550,4.256260606512207,4.415624301600413,4.256260606512207,6,8,14,5,5,10,9.0,7.0,16.0,9,7,16,20.0,3.0,38,4,35,48.57142857142857,48.57142857142857,75.0,103.44827586206897,87.5,40.0,0.4857142857142857,0.5142857142857142,1.0,0.4473684210526316,0.47368421052631576,0.9210526315789473,1.0,1.0,1.0,1.0,0.03333333333333333,0.03333333333333333,0.08849557522123894,0.08849557522123894,Lisket_81_2,87.5,100.0,93.75,300.0,219,300,10.0,14.0,24.0,16,19,35,5296,7970,13266,4.727118142500036,4.961041216953312,4.727118142500036,7,8,15,3,6,9,4.0,6.0,10.0,4,6,10,19.0,1.0,29,4,41.666666666666664,45.714285714285715,87.5,136.986301369863,93.75,62.5,0.6666666666666666,0.9333333333333333,1.6,0.5517241379310345,0.6551724137931034,1.206896551724138,1.0,1.0,1.0,1.0,0.03,0.07964601769911504,0.08333333333333333,0.08333333333333333,100.0,100.0,113,113,37.16814159292036,90.26548672566372,127.43362831858407,14,34,48,9130,9891,19021,4.581744915154988,3.594613509160098,3.594613509160098,8,8,16,0,8,8,0.0,47.78761061946903,47.78761061946903,0,18,18,36.0,0.0,47,4,29.166666666666668,29.166666666666668,265.4867256637168,265.4867256637168,16.666666666666668,0.2978723404255319,0.723404255319149,1.0212765957446808,0.2978723404255319,0.723404255319149,1.0212765957446808,1.0,0.5,1.0,0.07079646017699115,0.07407407407407407,0.02666666666666667,0.07407407407407407,0.02666666666666667,100.0,100.0,108,108,77.77777777777777,100.0,177.77777777777777,28,36,64,5763,32605,38368,4.728280716990593,4.6848722798896345,4.6848722798896345,8,8,16,5,8,13,27.77777777777778,61.111111111111114,88.88888888888889,10,22,32,42.0,0.0,52,4,43.75,43.75,277.77777777777777,277.77777777777777,12.5,0.5384615384615384,0.6923076923076923,1.2307692307692308,0.5384615384615384,0.6923076923076923,1.2307692307692308,1.0,0.5,1.0,0.12037037037037036,0.043333333333333335,0.043333333333333335,0.043333333333333335,0.043333333333333335
2,Spring,1,1,82,Lisket,Female,25.0,25.0,25.0,300.0,300,300,7.0,9.0,16.0,7,9,16,6061,15443,21504,4.64661934940463,4.007833092701319,4.007833092701319,5,4,9,0,2,2,0.0,5.0,5.0,0,5,5,6.0,2.0,19,4,19,43.75,43.75,25.0,25.0,25.0,25.0,0.3684210526315789,0.47368421052631576,0.8421052631578947,0.3684210526315789,0.47368421052631576,0.8421052631578947,0.4,0.5,0.4444444444444444,0.4444444444444444,0.006666666666666667,0.006666666666666667,0.008583690987124463,0.008583690987124463,Lisket_82_2,62.5,50.0,56.25,300.0,300,300,14.0,8.0,22.0,14,8,22,12594,4467,17061,4.080518260527118,4.313445370426414,4.080518260527118,6,5,11,3,1,4,8.0,1.0,9.0,8,1,9,9.0,1.0,22,4,63.63636363636363,63.63636363636363,62.5,50.0,56.25,40.90909090909091,0.6363636363636364,0.36363636363636365,1.0,0.6363636363636364,0.36363636363636365,1.0,0.8333333333333334,0.8,0.8181818181818182,0.8181818181818182,0.013333333333333334,0.017167381974248927,0.028985507246376812,0.028985507246376812,100.0,100.0,233,233,36.05150214592275,51.502145922746784,87.55364806866953,28,40,68,29157,38118,67275,4.600907583335034,4.296621319916334,4.296621319916334,8,8,16,6,8,14,12.875536480686696,24.463519313304722,37.33905579399141,10,19,29,45.0,0.0,55,4,41.1764705882353,41.1764705882353,128.75536480686696,128.75536480686696,11.764705882352942,0.509090909090909,0.7272727272727273,1.2363636363636363,0.509090909090909,0.7272727272727273,1.2363636363636363,1.0,0.5,1.0,0.060085836909871244,0.10144927536231885,0.04666666666666667,0.10144927536231885,0.04666666666666667,100.0,100.0,138,138,54.34782608695652,84.78260869565217,139.1304347826087,25,39,64,32517,29643,62160,3.7237839369653294,3.700617195682057,3.700617195682057,7,8,15,1,8,9,2.1739130434782608,56.52173913043478,58.69565217391305,1,26,27,54.0,0.0,54,4,39.0625,39.0625,217.3913043478261,217.3913043478261,12.5,0.46296296296296297,0.7222222222222222,1.1851851851851851,0.46296296296296297,0.7222222222222222,1.1851851851851851,1.0,0.5333333333333333,1.0,0.06521739130434782,0.03,0.03,0.03,0.03
